created_at,ward_id,title,description,sub_category_id,civic_agency_id,location,address,latitude,longitude,ward_title,category_id,category_title,sub_category_title,civic_agency_title
01-08-2021 13:44,85,Construction workers around my house are urinating in a nearby em...,"Construction workers around my house are urinating in a nearby empty site in 2nd cross, A Block, AECS Layout. please take appropriate actions.",709,10.0,"100, 2Nd Cross Rd, Sri Nivasa Reddy Layout, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",,12.9652657,77.7118945,Dodda Nekkundi,708,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP
8/20/2019 7:37,85,Damaged roads in entire area of AECS Layour,5-6 months govt. dugged our roads to fit some pipes... the roads are still in that condition only making every person's life miserable. We are not able to walk safely on the roads. This is a residential area having thousands of children and adults. Earlier also the roads were not good but now things have worsened with the pipe fitting.,66,10.0,"Aecs Layout - A Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",Karna sree maruti homes,12.9650892,77.7130151,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
4/18/2019 10:07,85,Garbage lying around,Garbage is lying around week after week nobody picks up the Garbage on time,155,10.0,"2851, Itpl Bypass Road, Doddanekkundi Extension, Friends Layout, Bengaluru, Karnataka 560037, India",Entire lane which leads to the school,12.9715496,77.704302,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
01-10-2019 09:17,85,Unsterilized Stray Dogs,"There are a lot of unsterilized stray dogs in Balaji Enclave, Doddanakundi, request your help in getting all of them sterilized",77,10.0,"Balaji Enclave, 2Nd A Main Rd, Vibhutipura Extension, Balaji Enclive, Doddanekundi, Bengaluru, Karnataka 560037, India",Near AK Mini Super Market,12.970211,77.6912873,Dodda Nekkundi,19,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP
04-06-2019 18:45,85,The Outer Ring Road service road at the Doddanekundi exit has som...,The Outer Ring Road service road at the Doddanekundi exit has some very dangerous and deep potholes. They must be repaired ASAP before an accident occurs.,66,10.0,"Sy No 24/3, Mahadevapura Post, Doddenakkundi, Ferns City Road, Ferns City, Doddanekkundi, Bengaluru, Karnataka 560037, India",,12.9790433,77.6981673,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
6/20/2019 18:00,85,Clearance of garbage,6 feet height of garbage dumped in a government land which was allotted for garden/park,155,10.0,"Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",Near ragam mega store,12.9629354,77.7122996,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
2/19/2020 20:00,85,Street lights dont light up on 2nd Main C Block AECS Layout Kunda...,Street lights dont light up on 2nd Main C Block AECS Layout Kundalahalli Bengaluru,62,10.0,"797, 2Nd Main Rd, Aecs Layout - D Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",,12.9630413,77.7118887,Dodda Nekkundi,470,Street lighting,Maintenance/Repair Of Streetlights,BBMP
03-12-2019 08:29,85,Street light here is not working since very long and feels scared...,"Street light here is not working since very long and feels scared for women and other people who stay close by. near back gate of SLS Sunny Garden, Wasa Layout, Doddanekundi 560037",62,10.0,"148, 6Th Cross Rd, Nisarga Layout, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560037, India",,12.972038,77.6977765,Dodda Nekkundi,470,Streetlights,Maintenance/Repair Of Streetlights,BBMP
1/27/2021 18:22,85,"Terrible roads near Laddoos restaurant.
not fixed since almost 1...","Terrible roads near Laddoos restaurant.
not fixed since almost 1 year
Is this what we voted for?
worst politicians",352,10.0,"Chaat Junction, Vibgyor High School Road, Thubarahalli, Munnekollal, Bengaluru, Karnataka, India",,12.9514964,77.7174386,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Mud/Kutcha/Unpaved Road,BBMP
7/16/2019 20:26,85,Street light not working,Street light not working,62,10.0,"Vrr Lakeview, Lake View Rd, Vibhutipura Extension, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560037, India",,12.97032178,77.68920328,Dodda Nekkundi,470,Streetlights,Maintenance/Repair Of Streetlights,BBMP
4/14/2019 5:47,85,The whole area of Doddenakundi every now and then the power is go...,"The whole area of Doddenakundi every now and then the power is going and the public is struggling to sleep after whole day tedious work. it's really pathetic condition in this sophisticated world our India is not at all favouring the public even after taking money from public and not giving facilities to them.Today it's a new year day and no power.
please do the needful immediately.",62,10.0,"Doddanekundi Main, Gururaja Layout, Doddanekundi, Marathahalli, Bengaluru, Karnataka, India",,12.9695963,77.6936982,Dodda Nekkundi,470,Streetlights,Maintenance/Repair Of Streetlights,BBMP
02-05-2021 11:42,85,"Street lights not working.
it's been weeks now.. can someone plea...","Street lights not working.
it's been weeks now.. can someone please check",62,10.0,"St. Baselios Orthodox Church, 100 Feet Ring Road, Anand Nagar, Aswath Nagar, Chinnapanna Halli, Bengaluru, Karnataka, India",,12.9644932,77.7014323,Dodda Nekkundi,470,Street lighting,Maintenance/Repair Of Streetlights,BBMP
09-01-2020 15:34,85,Tarring and potholes,I am staying in this area last ten yrs...flat no 103 vars rosemont green domain layout....last ten years we r facing a bad road issue...can u please do up the road sir....not able to  move out at all....two wheeler is pretty dangerous...please do the needful.. thank u,67,10.0,"20, 7Th Cross Rd, Epip Zone, Brookefield, Bengaluru, Karnataka 560066, India",Power play  kundanahalli,12.975393,77.713112,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP
02-10-2019 12:47,85,Existing road destroyed by BWSSB,"In concern of physically challenged person who is struggling to walk on the damaged road which used to be nice and clean road in a prominent residential area. BWSSB dug up the entire road for sewage connection and eventually they forgot to repair their mess and now people are struggling because of dust and recent rain made the condition even worse where we cant take our vehicles outside, road is too slippery to ride or to walk",67,10.0,"460, 2Nd Main Rd, B Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",Opposite to basil therapy,12.96565167,77.71611304,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP
07-09-2019 10:44,85,Water leakage continues near Ganesh Bhavan Hotel on AECS layout m...,Water leakage continues near Ganesh Bhavan Hotel on AECS layout main road,88,2.0,"552, 4Th Main Rd, Aecs Layout - D Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",,12.9633381,77.7087748,Dodda Nekkundi,23,Water Supply and Services,Stop Water Leakage,BWSSB
2/28/2021 19:12,85,Road in worst condition,"It's been two years and multiple vocal complaints and written complaints were given about the road condition. 2 years ago at least there was road visible but right now due to multiple rains, diggings (by BWSSB, gas line, drainage work etc) and multiple constructions in the street there is nothing except for mud heaps/road left in the street. The current condition is so worse that people are falling down on the road because of the irregular heights and elder ones are scared to move their 2 wheelers out on their own. Please look into the situation ASAP",352,10.0,"11, Shrinivas Layout Rd, Sri Nivasa Reddy Layout, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India","6th Cross Extension, Srinivasa Reddy Layout, A Block, AECS Layout",12.96482235,77.70921303,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Mud/Kutcha/Unpaved Road,BBMP
11/15/2019 20:49,85,1st main road near new ragam bakery is totally damaged,1st main road opposite to new ragam bakery is totally damaged. Please repair it ASAP,67,10.0,"165, 1St Main Rd, Aecs Layout - D Block, Kundalahalli, Brookefield, Bengaluru, Karnataka 560037, India",AECS layout,12.96269666,77.70885898,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP
6/17/2022 8:41,85,"Manhole cover left open by Bescom workers, on Vibgyor School Road...","Manhole cover left open by Bescom workers, on Vibgyor School Road, next to Sriram Samruddhi Gate no. 3",63,2.0,"Shriram Samruddhi Apartments, Varthur Road, Silver Springs Layout, Munnekollal, Bengaluru, Karnataka, India",,12.9549709,77.717209,Dodda Nekkundi,472,Sewerage Systems,Maintenance And Repair Of Manholes,BWSSB
10-04-2019 19:29,85,Itpl main road and graphite India main roads are pathetic during...,"Itpl main road and graphite India main roads are pathetic during non rainy days. conditions are indescribable when it rains. why can't I get good roads in Bangalore?

 I don't think pictures are needed for this. probably just look outside your window.",67,10.0,"Kundalahalli Colony, Brookefield, Bengaluru, Karnataka, India",,12.9689968,77.7208853,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP
5/19/2022 19:44,85,Delayed construction causing huge traffic chaos,Delayed construction causing huge traffic chaos,215,6.0,"Kundanahalli Gate, Varthur Road, Beml Layout, Brookefield, Bengaluru, Karnataka, India",,12.955989,77.715608,Dodda Nekkundi,202,"Mobility - Roads, Public transport",Construction of flyovers/ underpass,BDA
9/23/2020 22:13,85,Payment not working on https://kaverionline.karnataka.gov.in/,Payment not working on https://kaverionline.karnataka.gov.in/ government website for digitally signed copy of EC,149,10.0,"Doddanekundi, Bengaluru, Karnataka 560037, India",Near Rainbow Hospital,12.9720888,77.694364,Dodda Nekkundi,1,Certificates,Certificates - Other,BBMP
05-03-2019 11:31,85,BWSSB fails residents after collecting Kaver connectioni charges,"The residents and businesses, providing many jobs, are facing severe hardship due to no Kaveri water connection. Residents have been paying property taxes since 2006, yet we have not received any roads, or water connection. All Borewells in the layout, have gone dry and water tankers are charging exorbitant amounts to supply water. Last year the BWSSB issued notices and threatened, all residents and apartments, with blocking of sewage lines, if they did not apply and pay the charges to BWSSB for Kaveri water connection. Almost 60% owners and apartments have paid the demand charges of BWSSB. Others are waiting for BWSSB to put the Main Kaveri water line, into the layout, as they don't trust thr BWSSB, to keep their commitment. BWSSB, started the work and immediately stopped the laying of the main water line. When contacted, they are blaming the BBMP for not giving road cutting permission. This is all rubbish excuses. Even our local people representatives, are showing no concern for the hardship faced by the citizens. The situation, due to summer is now alarming. I urge our local leaders to kindly look into the matter and clear unnecessary bottlenecks, cause by people with vested interests. 

General Secretary SSLOA",182,2.0,"Spice Garden Layout, Lakshminarayana Pura, Aecs Layout, Chinnapanna Halli, Bengaluru, Karnataka 560037, India",Spice Garden Layout,12.9580044,77.7089009,Dodda Nekkundi,23,Water Supply and Services,Regular Water Supply,BWSSB
04-08-2019 10:26,85,I had complained about this spot earlier(request no 10844803 and...,"I had complained about this spot earlier(request no 10844803 and request no 10845950)on 31/03/19 I received a message ""resolved and closed"" this is same garbage,same spot , today  ,still stands unresolved ?",155,10.0,"Immanuel Community Church F1, Petra Harmony Petra Harmony, 39, 60 Feet Rd, Vaikuntam Layout, Lakshminarayana Pura, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",,12.9577192,77.7144992,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
11/21/2019 20:49,85,Road Full of pot holes,"Diversion from Whitefield main to saibaba main (Vibgyor road) is having mud road,and it is full of pot holes where it is diffcult to drive even four wheelers and trucks, forgot about bikes,
 If develop this road, major traffic in the kundhalahalli Halli junction and helps to ppl who are travelling towards Marathahalli bridge and Brookfield in junction.
And since underpass construction is also going on it is much necessary to repair this route.
As per my suggestion if roads repair this point to munnekollal road where it joins outer ring road you can see more impact for traffic control in signal.
At least in prior please complete school road since it is mud road with pot holes and if it rains more slippery, 
note: since it's school road many parents will be taking their parents to school everyday",66,10.0,"58/ 1, Thubarahalli Whitefield Road Behind Sriram Samriddhi Apartment, Thubarahalli, Whitefield, Bengaluru, Karnataka 560066, India",Kundhalahalli ground,12.9483479,77.7185196,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
12/18/2019 0:46,85,The road from aecs layout to sreenivasa reddy layout road is full...,"The road from aecs layout to sreenivasa reddy layout road is full of potholes ,everytime it is being repaired by putting pebbles.Can the road be repaired properly with tar?",67,10.0,"Srinivasa Layout Road, Srinivasa Layout Road, Kundalhalli, Bengaluru, 560037, India",,12.96497644,77.70982079,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP
7/19/2022 2:15,85,Debris from rain water drainage not cleared,The rain water drainage canals are cleared few weeks back. But the debris are left on the road. Its not cleared since 10 days. With moving vehicles its spread over the entire road,474,10.0,"17, 3Rd B Cross Rd, Vibhutipura Extension, Doddanekundi, Vibhutipura, Bengaluru, Karnataka 560093, India",Behind SGR residency,12.96993802,77.69181674,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Removal Of Roadside Debris (Construction Material),BBMP
12-10-2019 19:28,85,Opposite to rainbow hospital in doddanekundi at the scrap collect...,Opposite to rainbow hospital in doddanekundi at the scrap collection centre they are burning they are burning plastic and other waste. this happened today at 7:30 pm. earlier the BP officials called up and said they will take care but of no effect.,155,10.0,"Mahadevapura, Ferns City, Doddanekkundi, Bengaluru, Karnataka 560048, India",,12.9782031,77.6956267,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
11/16/2019 18:08,85,Dug up road,Road excavated to lay the under ground pipe line 3 to 4 month back.  But after work completion road not redone.,66,10.0,"No.3, 4 Th Cross, Chinnapanahalli Main Rd, Hanuma Reddy Layout, Chinnapanna Halli, Bengaluru, Karnataka 560037, India",Chinnapanahalli Main Rd,12.9681813,77.70472519,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
5/18/2019 2:11,85,Worst road in a city,"The road is very muddy here. Some pipeline has been constructed recently. And, the road has been totally dug. Because of rain, the road is too muddy. Many pg's are in the same street. And, it is very difficult to all the people even to walk. Please make this thing is as higher priority and solve it asap.",352,10.0,"No 3 , Beside Bank Of Baroda, Kiadb Export Promotion Industrial Area, Whitefield, Bengaluru, Karnataka 560037, India",Chanamma Layout,12.9789404,77.7130171,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Mud/Kutcha/Unpaved Road,BBMP
3/30/2019 11:06,85,Irregular garbage collection,"The residents are not aware when the garbage collectors come, as they don't use whistles anymore. We don't know if they even come or not. We wait for them every morning, but there is no sign of them. So we end up storing garbage inside the house, which leads to unhygienic flies inside.",442,10.0,"5Th Main Rd, Wasa Layout, Bengaluru, Karnataka, India",Near SBI,12.9707191,77.6980569,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Collection Of Door-to-door Garbage,BBMP
07-05-2020 01:07,85,Rampant power cuts in AECS Layout,"I am writing in to highlight the issue of supply of electricity in the D Block of AECS Layout. There have been frequent power cuts in the area off-late even at odd times during the night causing severe convenience to the residents living in this region. Sometimes, the area is supplied with single phase current due to which Appliances in the household could take huge damage. 

Moreover, during these COvid times given that we all have to work from home in order to support our jobs and livelihood, these rampant power cuts mean hindrance to our daily deliverables and a greater risk of not meeting our expectations at job. Therefore, I would like to bring this notice to the concerned authorities to kindly fix the issue related to this agony and make lives easier for us to live !",33,1.0,"#1152/3, 4Th Cross, 5Th Main Rd, Aecs Layout - D Block, Kundalahalli, Brookefield, Bengaluru, Karnataka 560037, India",AECS Layout D Block,12.9607357,77.710478,Dodda Nekkundi,4,Electricity and Power Supply,Regular Supply Of Electricity,BESCOM
01-01-2021 11:12,85,Yello spot,Yello spot,709,10.0,"# F1/37, Mathru Shree Nilaya, 2Nd Cross Rd, Bnb Layout, Seetharampalya, Mahadevapura, Bengaluru, Karnataka 560048, India",,12.98153992,77.71535605,Dodda Nekkundi,708,Yellow Spot,Report A Public Urination or Yellow Spot,BBMP
2/17/2019 18:53,85,"Too many potholes in front of Udupi park hotel, AECS layout main...","Too many potholes in front of Udupi park hotel, AECS layout main road.",66,10.0,"New Udupi Park, 60 Feet Rd, Aecs Layout - C Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka, India",,12.9618427,77.716508,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
3/13/2022 12:18,85,"Dear Sir/Ma'am,

In Doddanekkundi, people litter a lot on footpat...","Dear Sir/Ma'am,

In Doddanekkundi, people litter a lot on footpaths. Most of them even litter near storm water drains. Please put a lot of dustbins so that people can throw the litter in the bin.

Thanks",714,10.0,"Block-D, Akme Ballet, Doddanekundi, Mahadevapura, Bengaluru, Karnataka 560037, India",,12.9796597,77.6919933,Dodda Nekkundi,708,Yellow Spot,2C- Remove Garbage or Debris on Footpath,BBMP
11/13/2019 8:04,85,Garbage at the rainbow hospital bus stop. the whole area needs to...,Garbage at the rainbow hospital bus stop. the whole area needs to be cleaned,155,10.0,"5, Outer Ring Rd, Brindavan Extension, Ferns City, Doddanekundi, Krishnarajapura, Bengaluru, Karnataka 560037, India",,12.9748908,77.6977388,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
3/30/2021 8:16,85,Currently the road is not in good condition in Green Domain Layou...,"Currently the road is not in good condition in Green Domain Layout. They have put gravel stones and left it like that for over a month. It is not in driveable condition. The tyres of vehicles are getting torn because of that, and also two wheeler vehicle rides are loosing balance and falling. So please get the roads tarred and asphalted at the earliest.",67,10.0,"7Th Cross Rd, Green Domain Layout, Phase 2, Brookefield, Bengaluru, Karnataka 560066, India",,12.97264773,77.71488056,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP
12/23/2019 9:40,85,Garbage truck not stopping to collect garbage at home,"Sir, garbage vehicle truck with number - KA 53D 5520 is not stopping at my home to collect garbage. The truck is stopping 5 houses away and I have to run with garbage all the way. Though the collection person is taking money for tea, he is least bothered to least stop and collect garbage at my home. I have attached picture of the truck and person. Please ask him to have some courtesy to people who give some money to them. Last week I gave him 50 rupees when he asked for tea money.",442,10.0,"2Nd Main Rd, Shanbogh Layout, Vibhutipura Extension, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560037, India",Varun star vision,12.9711512,77.6949703,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Collection Of Door-to-door Garbage,BBMP
11/19/2021 9:16,85,Open manhole in middle of AECS layout main road,Open manhole in middle of AECS layout main road,63,2.0,"565, 60 Feet Rd, Aecs Layout - D Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",,12.9633436,77.7105672,Dodda Nekkundi,472,Sewerage Systems,Maintenance And Repair Of Manholes,BWSSB
01-01-2021 13:25,85,A new toilet here will be useful. especially for auto and taxi dr...,A new toilet here will be useful. especially for auto and taxi drivers. hundreds cross this place in EPIP. parking space available.,715,10.0,"Divyashree Technopark, Kundalahalli, Whitefield, Bengaluru, Karnataka 560037, India",,12.9703995,77.7254901,Dodda Nekkundi,708,Yellow Spot,Require A New Public Toilet,BBMP
2/28/2022 20:53,85,Require new footpaths,"Dear Sir/Ma'am,

In Doddanekkundi there are no wide footpaths for us to walk to nearby places. Most of the footpaths are broken, and most of the local people have kept food stalls on the footpaths. We need wide footpaths so that it becomes easy for the rest of the citizens to walk on them. The whole landmark requires wide footpaths. Please do something about it.

Thanks",712,10.0,"Akme Ballet Inner Road, Chinappa Layout, Mahadevapura, Bengaluru, Karnataka 560037, India",Doddanekkundi ( Near Soul Space Arena Mall),12.9796603,77.6922088,Dodda Nekkundi,708,Yellow Spot,"2A- Require New Footpath
",BBMP
10/26/2019 10:44,85,Full night noise of metro construction,Cant sleep at night and children are scared because the metro construction noise . Can the noisy work  be restricted from 10 PM to 6am,46,7.0,"Near Sap Labs, Seetharampalya - Hoodi Rd, Epip Zone, Whitefield, Bengaluru, Karnataka 560048, India",Near sap labs,12.9815441,77.7109022,Dodda Nekkundi,11,Pollution,Noise Pollution,KSPCB
10-02-2019 03:29,85,Garbage collector is not coming to collect garbage,"Hi BBMP ,
Garbage collector is not comt in this area peoples are suffering alot ..hardly 3 to 4 days vehicle ar coming to this area.... please help us asap",442,10.0,"Prakash Reddy Layout, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560037, India",80feet road next to SBI atm,12.9725068,77.6969494,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Collection Of Door-to-door Garbage,BBMP
11-02-2019 05:13,85,Worst road of Bangalore,"This road is completely full of mud , very huge pot holes need complete construction. Very difficult to walk or drive through this road.",66,10.0,"Vibgyor High School Rd, Thubarahalli, Whitefield, Bengaluru, Karnataka 560066, India",Near Sriram Samrudhhi apartments,12.9512451,77.7175305,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
08-03-2019 16:35,85,Dug up raod,Road excavated to lay the under ground cable and not filled properly.,66,10.0,"5, Outer Ring Rd, Brindavan Extension, Ferns City, Doddanekundi, Krishnarajapura, Bengaluru, Karnataka 560037, India",Opposite to Rainbow Hospital,12.97486208,77.69778363,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
07-06-2019 20:44,85,Pot hole at Kundalahalli Signal from last 3 years,Pot hole at Kundalahalli Signal from last 3 years,66,10.0,"Kundalahalli Gate, Varthur Road, Beml Layout, Brookefield, Bengaluru, Karnataka, India",,12.9559144,77.7156705,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
03-05-2020 08:36,85,The spice garden place is full of street vendors there no place t...,"The spice garden place is full of street vendors there no place to walk , why r they allowed, they all littering  the place , it is utter commotion , I feel the cops r taking bribe that is why  they r there .",58,10.0,"Spice Garden Layout, Lakshminarayana Pura, Aecs Layout, Chinnapanna Halli, Bengaluru, Karnataka, India",,12.9580044,77.7089009,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Management Of Hawkers and Vendors,BBMP
09-09-2019 08:10,85,There is so much garbage that people will die,People  will die  inhaling  the garbage smell,155,10.0,"Varthur Rd, Near Marathahalli Flyover, Lakshminarayana Pura, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India","Both sides of the railway track,  behind purva fountain  square",12.9584823,77.7056738,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
7/28/2022 22:42,85,Not fixing roads in AECS Layout,BBMP has dug roads and there no intention of fixing it. The mud has rendered the road useless. Its a residential area so lots of peopl are having trouble to commute. Also increasing risk of accident.,67,10.0,"1232, 4Th Cross Rd, Aecs Layout - D Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",Near football field,12.9611919,77.71195642,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP
2/16/2019 23:07,85,Open defecation,"Open defecation in the empty plot near Bharathi Towers, the area is filled with shrubs,garbage and debris and the slum dwellers defecate among the shrubs, the stench of human faeces is unbearable, bbmp supervisor refuses to take responsibility claiming its private land, request to either clear the shrubs and debris or otherwise clear the slums",155,10.0,"31, Balaji Elite, Doddanekundi, Balaji Enclave, Bengaluru, Karnataka 560037, India",Near Bharathi Towers,12.97077439,77.69178768,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP
12-10-2019 22:15,85,Dangerous pothole on iGate road.,Dangerous pothole on iGate road.,66,10.0,"Capgemini Technology Services India Limited, Epip Zone Whitefield Road, Phase 2, Brookefield, Bengaluru, Karnataka, India",,12.9736564,77.7176694,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
06-06-2019 21:23,85,Unmanaged Railway Crossing,"The Railway crossing is too narrow for crossing lakh of vehicles in office hours. On top of that, it is unmanaged/mismanaged which causes chaos every day.  There is always a long queue of cars and huge chunks of crazy bikers in morning and evening. The flow of traffic should be corrected and managed to avoid wastage of a lot of time of people who are forced to cross this railway junction. Big school/office buses/dumpers/ construction vehicles should not be allowed in the narrow road.",84,5.0,"Chinnapanahalli Main Rd, Kundalahalli Colony, Brookefield, Bengaluru, Karnataka 560037, India",Railway Crossing,12.96615225,77.70350541,Dodda Nekkundi,21,Traffic and Road Safety,Traffic Jams/Congestion Or Bottlenecks,BTP
8/20/2019 10:52,85,Driving on footpath,Driving on footpath,191,5.0,"Cmrit College, Itpl Main Road, Kundalahalli Colony, Brookefield, Bengaluru, Karnataka, India",,12.9676097,77.7138606,Dodda Nekkundi,21,Traffic and Road Safety,Riding On Footpath,BTP
2/20/2021 18:20,85,Did potholes and asphalt road better use concrete,Did potholes and asphalt road better use concrete,66,10.0,"539, Kundanahalli Rd, B Block, Block B Aecs Layout, Marattahalli, Bengaluru, Karnataka 560037, India",,12.9645248,77.7150084,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP
08-09-2019 01:32,85,The person comes in irregular timings and comes rarely to this cr...,The person comes in irregular timings and comes rarely to this cross whereas 3rd b cross receives waste collection more regularly.. The boy says he comes daily but you can never see him on any weekday. In a month only once the person comes to collect garbage. Sometimes only dry waste he collects during which he gives back wet wastes if we give him. This is really very bad. Because of this we need to find another way to dump the garbage making other places unclean.,340,10.0,"3Rd A Cross, Gururaja Layout, Vibhutipura Extension, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka, India",,12.9694037,77.6912188,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Build Dry Waste Collection Centre,BBMP
